sample,time_s,pitch_deg,roll_deg,density_system,density_lab,density_error,total_indicated_volume_gal,total_true_volume_gal,total_indicated_weight_lb,total_true_weight_lb,total_weight_error_lb,probe_height_T1,indicated_volume_gal_T1,indicated_weight_lb_T1,true_volume_gal_T1,true_weight_lb_T1,volume_error_in3_T1,fuel_wl_T1,probe_height_T2,indicated_volume_gal_T2,indicated_weight_lb_T2,true_volume_gal_T2,true_weight_lb_T2,volume_error_in3_T2,fuel_wl_T2,probe_height_T3,indicated_volume_gal_T3,indicated_weight_lb_T3,true_volume_gal_T3,true_weight_lb_T3,volume_error_in3_T3,fuel_wl_T3,probe_height_T4,indicated_volume_gal_T4,indicated_weight_lb_T4,true_volume_gal_T4,true_weight_lb_T4,volume_error_in3_T4,fuel_wl_T4,probe_height_T5,indicated_volume_gal_T5,indicated_weight_lb_T5,true_volume_gal_T5,true_weight_lb_T5,volume_error_in3_T5,fuel_wl_T5,phase,active_tanks,scale_gross_weight_lb,dry_weight_lb
202,202.0,0.03427977697370539,0.20862360036363736,6.743757982590654,6.71,0.03375798259065377,148.15453625962027,147.2987012987064,999.1183365578306,988.3742857143199,10.744050843510763,0.007840218747315135,1.0679410398909632,7.201935912700847,0.9350649350649151,6.27428571428558,30.69438021481713,88.24,0.0,2.690991498487743,18.147395399010303,2.3376623376623034,15.685714285714056,81.6190361506766,85.27,15.879193348520309,139.7704885044388,942.5783475824043,139.68831168831687,937.3085714286062,18.98284452415828,96.1340000000006,0.0,2.452752634263627,16.540770156635592,2.3376623376623034,15.685714285714056,26.585858514905794,85.27,0.36794331585946605,2.172362582539179,14.649887507079836,1.9999999999999893,13.419999999999929,39.81575656655275,83.33,1,[3],,12000.0
203,203.0,0.05025883112940378,0.23149689168926518,6.743514726588282,6.71,0.03351472658828225,149.33613591703136,147.97402597403106,1007.0504317682903,992.9057142857484,14.144717482541864,0.02245356509127477,0.9351160456068603,6.305968824618862,0.9350649350649152,6.274285714285581,0.011806535189350598,88.24,0.0,2.650948115832242,17.876707658536183,2.337662337662304,15.685714285714058,72.36901475725574,85.27,15.925523612671089,140.4754778459764,947.2984535788678,140.36363636364155,941.8400000000348,25.835382419350935,96.2120000000006,0.035543656805154485,2.714115592453136,18.3026784673706,2.337662337662304,15.685714285714058,86.96070185668225,85.27,0.37804110453917167,2.5604783171627146,17.26662323889675,1.9999999999999896,13.41999999999993,129.47049126458944,83.33,1,[3],,12000.0
204,204.0,0.08238985145320028,0.26131537839294733,6.743269412417287,6.71,0.03326941241728676,149.54733248050286,148.6493506493558,1008.4379528243732,997.4371428571774,11.000809967195778,0.0031859556765928116,0.9916322562036132,6.686843461624167,0.9350649350649152,6.274285714285581,13.06705118303924,88.24,0.0,2.411850577914951,16.263758229374844,2.3376623376623034,15.685714285714056,17.137483498361576,85.27,16.000672270687712,141.14290588227126,951.7646400156118,141.03896103896628,946.3714285714638,24.01125880345353,96.2900000000006,0.0,2.3091059649404846,15.570923623413474,2.3376623376623034,15.685714285714056,-6.596522098740138,85.27,0.4076926585919246,2.691837799172571,18.151787494349065,1.9999999999999893,13.419999999999929,159.81453160886628,83.33,1,[3],,12000.0
205,205.0,0.11551185942993748,0.22642615145359823,6.743022078815615,6.71,0.03302207881561525,150.2181913947005,149.32467532468047,1012.9245812142154,1001.968571428606,10.956009785609467,0.0,0.9231130500873783,6.224571677982017,0.9350649350649152,6.274285714285581,-2.7608854298109975,88.24,0.0,2.3920243018820213,16.12947268065398,2.3376623376623034,15.685714285714056,12.55761373475491,85.27,16.059426314452608,141.9786714334163,957.365316196434,141.71428571429095,950.9028571428922,61.073101117959595,96.3680000000006,0.0,2.3368624324883025,15.757514977423389,2.3376623376623034,15.685714285714056,-0.18477809519413313,85.27,0.43294529837273327,2.587520176826502,17.447705681721988,1.9999999999999896,13.41999999999993,135.71716084692434,83.33,1,[3],,12000.0
206,206.0,0.1299819284049671,0.21376435905204533,6.742772764840114,6.71,0.03277276484011438,151.48682600207204,150.00000000000517,1021.4412445988446,1006.5000000000347,14.94124459880993,0.014736730618401025,1.0780568402496378,7.269092301384847,0.9350649350649152,6.274285714285581,33.03113009767091,88.24,0.020618773955141712,2.738649368441111,18.466090373971305,2.3376623376623034,15.685714285714056,92.62800410990462,85.27,16.15282458415172,142.3564920222776,959.8774773059923,142.38961038961565,955.434285714321,-7.650342855093186,96.44600000000061,0.013200749835806698,2.7045345768659796,18.23606208646031,2.3376623376623034,15.685714285714056,84.74748725604923,85.27,0.4395051217394995,2.609093194237706,17.5925225310357,1.99999999999999,13.419999999999932,140.7005278689124,83.33,1,[3],,12000.0
207,207.0,0.1369759864759235,0.21409609397669216,6.742521509860352,6.71,0.03252150986035218,151.86812622149094,150.6753246753299,1023.9741077105896,1011.0314285714636,12.942679139125971,0.0,0.9969698860884144,6.722090901634159,0.9350649350649151,6.27428571428558,14.300043686428353,88.24,0.010302249682443027,2.7979641622985487,18.865333548116364,2.3376623376623034,15.685714285714056,106.3297214909727,85.27,16.202475033805264,142.56733895509572,961.2633495082846,143.06493506494039,959.96571428575,-114.94470137411554,96.52400000000061,0.0,2.230562415675923,15.039615066780978,2.3376623376623034,15.685714285714056,-24.740081978853823,85.27,0.518636526772328,3.2752908023323166,22.083718685773416,1.9999999999999893,13.419999999999929,294.5921753387676,83.33,1,[3],,12000.0
208,208.0,0.08837524927466903,0.24503682149053205,6.742268353552398,6.71,0.03226835355239821,152.3226071851585,151.35064935065458,1026.9998939550871,1015.5628571428922,11.437036812194947,0.0010757086256464083,1.0579179983200135,7.1327670407265265,0.9350649350649152,6.274285714285581,28.37905761192775,88.24,0.0,2.522765878380134,17.009164545224195,2.337662337662304,15.685714285714058,42.75891790581886,85.27,16.29101479408942,143.80234637479862,969.5540091293851,143.74025974026506,964.4971428571786,14.342012577253627,96.60200000000061,0.0,2.3575749143034663,15.895402735837267,2.337662337662304,15.685714285714058,4.59980520410852,85.27,0.42029146687866015,2.582002019356277,17.408550503914213,1.9999999999999896,13.41999999999993,134.4424664713024,83.33,1,[3],,12000.0
209,209.0,0.10959388970195286,0.3028002997143895,6.742013335892572,6.71,0.032013335892571604,152.1697383671854,152.02597402597928,1025.9304053908475,1020.094285714321,5.836119676526437,0.0,0.9065071552457425,6.111683329748834,0.9350649350649152,6.274285714285581,-6.596847138228867,88.24,0.01995662985084441,2.3405015249210006,15.779692493694286,2.337662337662304,15.685714285714058,0.6558522567589762,85.27,16.391935106613175,144.36729349404172,973.3262180035462,144.41558441558976,969.0285714286073,-11.15520287759864,96.68000000000062,0.0,2.2388490287596796,15.094350008947892,2.337662337662304,15.685714285714058,-22.82587435650612,85.27,0.39564772889975264,2.3165871642172666,15.618461554910366,1.9999999999999896,13.41999999999993,73.13163493419097,83.33,1,[3],,12000.0
210,210.0,0.16057688214243593,0.307551720899163,6.741756497151117,6.71,0.03175649715111728,153.19368499576788,152.70129870130398,1032.7945211427398,1024.6257142857496,8.168806856990159,0.0011299338398646538,0.9203650287320506,6.204876912204977,0.9350649350649151,6.27428571428558,-3.3956783628916867,88.24,0.0,2.4316283335196913,16.393446116163123,2.337662337662304,15.685714285714058,21.706145043056495,85.27,16.41622180030564,144.6216259290248,975.0037862355614,145.09090909091447,973.5600000000361,-108.40441039652069,96.75800000000062,0.00814527787470937,2.2719913311489077,15.317212318244165,2.337662337662304,15.685714285714058,-15.170002504594436,85.27,0.4610696465252111,2.948074373342441,19.87519956056611,1.9999999999999893,13.419999999999929,219.0051802421063,83.33,1,[3],,12000.0
211,211.0,0.16752864197418427,0.3439580830907568,6.7414978778858465,6.71,0.03149787788584657,155.31079375342853,153.37662337662866,1047.027386501505,1029.1571428571783,17.870243644326592,0.020448144507209443,1.1793878646527944,7.950840786761134,0.9350649350649151,6.27428571428558,56.43859673480014,88.24,0.0,2.53687040763257,17.102306469526372,2.337662337662304,15.685714285714058,46.01706416313152,85.27,16.52491392860271,145.87298732780914,983.4024345112944,145.76623376623914,978.0914285714646,24.6600727226687,96.83600000000062,0.0039020794628577605,2.7624384669796127,18.62297306293329,2.3376623376623016,15.685714285714043,98.12328587229888,85.27,0.4934538862158051,2.9591096863544357,19.948831670989883,1.9999999999999893,13.419999999999929,221.55433754787708,83.33,1,[3],,12000.0
212,212.0,0.17003414184970314,0.3360453843352486,6.741237518935743,6.71,0.031237518935743225,155.46878412837924,154.0519480519534,1048.0520005895519,1033.6885714286072,14.363429160944634,0.0018918506591540033,1.08044597484854,7.283542942832082,0.9350649350649152,6.274285714285581,33.58302019001732,88.24,0.018017456870969215,2.9253710850712302,19.720621315491943,2.337662337662304,15.685714285714058,135.76072065146207,85.27,16.57930341047462,146.49620232301538,987.5656954815129,146.44155844156387,982.6228571428936,12.622736615303438,96.91400000000063,0.005133174614245234,2.302478647271551,15.521555443535396,2.337662337662304,15.685714285714058,-8.127432480263906,85.27,0.4789451481032608,2.6642860981725525,17.960585406179728,1.9999999999999893,13.419999999999929,153.45008867786208,83.33,1,[3],,12000.0
213,213.0,0.18180771696825704,0.3229472672683061,6.740975461414501,6.71,0.030975461414501027,156.2219405308745,154.72727272727812,1053.0882676531803,1038.2200000000362,14.86826765314413,0.0,1.0714224905437826,7.222432717563248,0.9350649350649151,6.27428571428558,31.498595315618417,88.24,0.028983870195418565,2.9670616758326935,20.000889949291572,2.337662337662304,15.685714285714058,145.39124711736008,85.27,16.677446071049406,146.84787224928405,989.8979033933553,147.1168831168886,987.1542857143226,-62.14151041665173,96.99200000000063,0.007809098641077645,2.2921429124296595,15.451279126743502,2.337662337662304,15.685714285714058,-10.514987228740779,85.27,0.5227482263059292,3.0434412027843196,20.51576246622693,1.9999999999999905,13.419999999999936,241.03491784318004,83.33,1,[3],,12000.0
214,214.0,0.19406221150802927,0.3531273880920352,6.740711746704042,6.71,0.030711746704041865,156.73973883791493,155.40259740260277,1056.537398760057,1042.7514285714647,13.785970188592273,0.009787678778768183,1.01852532440546,6.8655856185354285,0.9350649350649152,6.274285714285581,19.27934993766587,88.24,0.0012972778277416767,2.396300213938445,16.152769000724284,2.3376623376623034,15.685714285714056,13.54534941978875,85.27,16.775842791127058,147.8048608976957,996.3099620730543,147.79220779221325,991.6857142857509,2.9228673664474627,97.07000000000063,0.01110291363889662,2.6179186318273056,17.646634873473694,2.3376623376623034,15.685714285714056,64.73920395211553,85.27,0.500104542607853,2.902133770048018,19.56244719426916,1.9999999999999893,13.419999999999929,208.3929008810946,83.33,1,[3],,12000.0
215,215.0,0.19431991608989263,0.39948220770090676,6.740446416447973,6.71,0.030446416447973412,158.84134894083283,156.0779220779275,1070.6616012519987,1047.2828571428936,23.378744109105128,0.0,0.9201242865089766,6.202048449686179,0.9350649350649151,6.27428571428558,-3.451289816421763,88.24,0.04565100311887035,2.9397262333061636,19.81506715462663,2.3376623376623034,15.685714285714056,139.07675989373172,85.27,16.858188878585686,148.79519579600017,1002.946044287824,148.46753246753798,996.2171428571799,75.69022887476604,97.14800000000064,0.001960038281987658,2.8515648159183486,19.22081984472596,2.3376623376623016,15.685714285714043,118.7114724771468,85.27,0.5089736579535448,3.334737809099176,22.477621515136107,1.9999999999999893,13.419999999999929,308.3244339019122,83.33,1,[3],,12000.0
216,216.0,0.18440039960805482,0.4525549634809018,6.740179512545023,6.71,0.030179512545022824,158.86323493858177,156.7532467532522,1070.7667214296555,1051.8142857143223,18.952435715333195,0.0,0.9229139129813577,6.2206054481197075,0.9350649350649151,6.27428571428558,-2.8068861013017283,88.24,0.005150603983191566,2.3903669848493547,16.11150257874564,2.3376623376623034,15.685714285714056,12.174773500208858,85.27,16.93435658128623,149.29060084232623,1006.245449212984,149.14285714286268,1000.7485714286086,34.12879457607778,97.22600000000064,0.0,2.824095739483358,19.034912244731416,2.3376623376623034,15.685714285714056,112.3661158206636,85.27,0.5610919896474674,3.4352574589414715,23.15425194507478,1.9999999999999893,13.419999999999929,331.5444730154823,83.33,1,[3],,12000.0
217,217.0,0.18929157980536046,0.42687036436977777,6.739911077142408,6.71,0.02991107714240826,159.3293652309656,157.4285714285769,1073.8657536342537,1056.345714285751,17.520039348502678,0.0,0.8996307917929314,6.063431538943574,0.9350649350649152,6.274285714285581,-8.185287095828244,88.24,0.0,2.74701302589389,18.514623522276715,2.3376623376623034,15.685714285714056,94.5600089814966,85.27,16.998575061939775,149.79582045116715,1009.6105095684568,149.81818181818738,1005.2800000000374,-5.165475781679561,97.30400000000064,0.0,2.651650887342508,17.871891188314265,2.3376623376623034,15.685714285714056,72.53135497612732,85.27,0.49477265151040123,3.2352500747691373,21.805297816262314,1.9999999999999896,13.41999999999993,285.3427672716731,83.33,1,[3],,12000.0
218,218.0,0.15946287981640073,0.39296151431953297,6.739641152629193,6.71,0.029641152629192646,159.53881265865985,158.1038961039016,1075.234347235903,1060.8771428571797,14.357204378723281,0.004485946143631885,0.9407904317698522,6.340589909955883,0.9350649350649152,6.274285714285581,1.3225897388404633,88.24,0.006880287016861315,2.637991824352548,17.779118259705793,2.3376623376623034,15.685714285714056,69.37611142544654,85.27,17.097264341792034,150.60079320512153,1014.995303503836,150.4935064935121,1009.8114285714661,24.783230381777685,97.38200000000064,0.0,2.2826631755824,15.38433067574638,2.3376623376623034,15.685714285714056,-12.704806440457673,85.27,0.5090969380194328,3.076574021833533,20.735004886659183,1.9999999999999893,13.419999999999929,248.68859904354855,83.33,1,[3],,12000.0
219,219.0,0.11971972015233114,0.4398398129441325,6.7393697816295814,6.71,0.029369781629581482,160.1726601631393,158.7792207792263,1079.4627857466853,1065.4085714286084,14.054214318076902,0.012099867513577467,0.9457276203510024,6.373608146245999,0.9350649350649151,6.27428571428558,2.463080301086194,88.24,0.058189800470675554,3.254229846267532,21.931458288412482,2.337662337662304,15.685714285714058,211.7270944878078,85.27,17.147151669312713,150.9458737942266,1017.2800605104833,151.1688311688368,1014.3428571428949,-51.50315353494807,97.46000000000065,0.0,2.5010640095813383,16.85559520809379,2.337662337662303,15.685714285714052,37.745786213297265,85.27,0.43892978726325815,2.5257648927128145,17.022063593449623,1.9999999999999893,13.419999999999929,121.4516902166626,83.33,1,[3],,12000.0
220,220.0,0.14524129576523798,0.37213867470592726,6.739097006996207,6.71,0.02909700699620732,161.21202789537315,159.454545454551,1086.4234946814984,1069.9400000000373,16.483494681461025,0.006700847350748264,0.9618468889014984,6.481979490184702,0.9350649350649152,6.274285714285581,6.186631336250741,88.24,0.00995270610462192,2.3266213792509363,15.679327173323372,2.337662337662304,15.685714285714058,-2.5504613930258984,85.27,17.2516839211896,152.08317130024307,1024.9032445239595,151.8441558441615,1018.8742857143236,55.2125703548445,97.53800000000065,0.04242286805267335,2.9494515170738933,19.876639890993097,2.337662337662304,15.685714285714058,141.32330044407718,85.27,0.4321722387386006,2.8909368099037764,19.482303603037703,1.9999999999999896,13.41999999999993,205.8064030877747,83.33,1,[3],,12000.0
221,221.0,0.13412765620086964,0.36275199536114167,6.738822871803341,6.71,0.02882287180334142,161.31839939343018,160.12987012987574,1087.0961194751535,1074.4714285714663,12.624690903687224,0.0,1.0904785195411832,7.348541588694372,0.9350649350649151,6.27428571428558,35.90053801401797,88.24,0.0,2.3989643635158293,16.166195921501615,2.337662337662304,15.685714285714058,14.160767972164422,85.27,17.35780134756935,152.92084956141525,1030.5065186000631,152.51948051948622,1023.4057142857525,92.7162486856032,97.61600000000065,0.014521967228926689,2.352130892371462,15.850593454988012,2.337662337662304,15.685714285714058,3.3422361378155756,85.27,0.4387706443969984,2.5559760565864313,17.224269909906354,1.9999999999999893,13.419999999999929,128.43046907146805,83.33,1,[3],,12000.0
222,222.0,0.1466054891676801,0.3412250786855823,6.738547419340113,6.71,0.0285474193401134,162.19774678730872,160.8051948052004,1092.9772080364003,1079.0028571428945,13.974350893505743,0.0034601427930445166,0.9324505292776484,6.28336210772622,0.9350649350649152,6.274285714285581,-0.6039277368586227,88.24,0.0,2.587841264286895,17.438291073122315,2.3376623376623034,15.685714285714056,57.791332050280744,85.27,17.39118590956632,153.07623902593744,1031.5114954505211,153.19480519481087,1027.937142857181,-27.388785009759886,97.69400000000066,0.0,2.678173648959096,18.04700013073801,2.3376623376623034,15.685714285714056,78.65811290955912,85.27,0.4725474744154187,2.9230423188476236,19.697059274292595,1.9999999999999893,13.419999999999929,213.22277565380347,83.33,1,[3],,12000.0
223,223.0,0.17573131406499598,0.38086225180683847,6.7382706931036545,6.71,0.028270693103654487,163.67783688331713,161.4805194805251,1102.9055713814562,1083.5342857143232,19.371285667132952,0.021617124099017424,1.0870177956934421,7.324620155603257,0.9350649350649152,6.274285714285581,35.101110805189734,88.24,0.0,2.7143966011642866,18.29033906708548,2.337662337662304,15.685714285714058,87.02561486895809,85.27,17.485878747878754,153.95557273965187,1037.3943238315842,153.87012987013557,1032.4685714286097,19.737302858266048,97.77200000000066,0.015807869539323446,2.9585401785253036,19.935444579326706,2.337662337662304,15.685714285714058,143.42278123935296,85.27,0.5245242098839175,2.962309568282236,19.960843747856728,1.9999999999999893,13.419999999999929,222.29351027319893,83.33,1,[3],,12000.0
224,224.0,0.19787960791650216,0.3818409500767993,6.737992736792255,6.71,0.027992736792255002,164.14463117920886,162.15584415584982,1106.0053326689529,1088.0657142857524,17.939618383200468,0.0,0.9121466956077062,6.14603780989378,0.9350649350649151,6.27428571428558,-5.294113314615231,88.24,0.0002333449860346073,2.545953731488302,17.154617750977316,2.337662337662304,15.685714285714058,48.11531197380555,85.27,17.53868086172432,154.71771491358055,1042.4868393408005,154.5454545454603,1037.0000000000387,39.79214503577532,97.85000000000066,0.001853588920580076,2.6238967364700927,17.679797152428385,2.337662337662304,15.685714285714058,66.12014612459927,85.27,0.5216714122824944,3.3449191020622,22.538040614852775,1.9999999999999896,13.41999999999993,310.6763125763706,83.33,1,[3],,12000.0
225,225.0,0.184332957664181,0.3947917528642807,6.737713594298427,6.71,0.02771359429842679,164.463023485596,162.8311688311745,1108.1047490983217,1092.5971428571809,15.50760624114082,0.0,0.8898390697940296,5.9954807972891,0.9350649350649152,6.274285714285581,-10.447174877574554,88.24,0.0031226759943518657,2.3860826204317633,16.076741308802305,2.3376623376623034,15.685714285714056,11.185085319745326,85.27,17.67343990657817,155.7319004356215,1049.276942631016,155.22077922078498,1041.5314285714671,118.06900062723435,97.92800000000067,0.009701635341282593,2.4198530936223213,16.304277085104218,2.3376623376623034,15.685714285714056,18.98606462676412,85.27,0.48120939840221794,3.035348266126403,20.451307276110025,1.9999999999999882,13.419999999999922,239.16544947520185,83.33,1,[3],,12000.0
226,226.0,0.18848470867775075,0.39681384169558864,6.737433309702018,6.71,0.02743330970201807,164.93250773340125,163.5064935064992,1111.2217714557032,1097.1285714286096,14.093200027093644,0.0,0.9047302674310117,6.095559840085313,0.9350649350649152,6.274285714285581,-7.007308223431693,88.24,0.0,2.7053454911822743,18.22708482654362,2.3376623376623034,15.685714285714056,84.93480846311331,85.27,17.689681324568983,155.625955418928,1048.5194958936868,155.89610389610968,1046.0628571428958,-62.40429822897568,98.00600000000067,0.024587514353002087,2.862040450339892,19.282806663834553,2.3376623376623034,15.685714285714056,121.13134402852302,85.27,0.4830595345828037,2.834436105520087,19.0968242315531,1.9999999999999893,13.419999999999929,192.7547403751426,83.33,1,[3],,12000.0
227,227.0,0.16277812203111863,0.38572369057575334,6.737151927263205,6.71,0.02715192726320481,165.62714295815528,164.18181818182387,1115.8552253876342,1101.6600000000383,14.195225387595883,0.009845938238760734,0.9232488259479614,6.220067607078799,0.9350649350649152,6.274285714285581,-2.729521206016301,88.24,0.0,2.243548572547077,15.115127589444151,2.337662337662304,15.685714285714058,-21.740279741617428,85.27,17.784588973791124,156.75005877779944,1056.0489605934722,156.57142857143435,1050.5942857143245,41.26357767033187,98.08400000000067,0.0,2.6882204620039643,18.110949666498392,2.337662337662304,15.685714285714058,80.97892672292357,85.27,0.499759093479301,3.0220663198568283,20.36011993114065,1.9999999999999893,13.419999999999929,236.09731988692982,83.33,1,[3],,12000.0
228,228.0,0.15855887878246092,0.40003691450248846,6.736869491415541,6.71,0.026869491415540736,166.3632950482286,164.8571428571486,1120.7678069017734,1106.1914285714672,14.57637833030617,0.020675723358777997,1.0349190847516994,6.972114808147418,0.9350649350649152,6.274285714285581,23.066308577647135,88.24,0.006869180047953064,2.542194901669393,17.126435274288667,2.3376623376623034,15.685714285714056,47.24702228563774,85.27,17.885437246515338,157.740541303329,1062.6774402657702,157.24675324675908,1055.1257142857535,114.06504106765351,98.16200000000067,0.0,2.268718224516814,15.284058591365756,2.3376623376623034,15.685714285714056,-15.926090136608082,85.27,0.4849700882531073,2.7769215339616857,18.707757962201324,1.9999999999999893,13.419999999999929,179.46887434515185,83.33,1,[3],,12000.0
229,229.0,0.1773936290148029,0.3684268741311656,6.736586046758921,6.71,0.026586046758921178,166.90424811650013,165.5324675324733,1124.3648290064036,1110.722857142896,13.641971863507706,0.00955221459513541,0.983445379442916,6.625064420904681,0.9350649350649151,6.27428571428558,11.175882651318233,88.24,0.012589086865870848,2.7914715969652772,18.80498861004013,2.3376623376623034,15.685714285714056,104.82993889898705,85.27,17.904680847436925,157.92059067330402,1063.845647625707,157.9220779220838,1059.6571428571822,-0.34355446812696755,98.24000000000068,0.008327362962779104,2.3234805682587076,15.652326776047099,2.3376623376623034,15.685714285714056,-3.2759887322305303,85.27,0.5129116981259612,2.8852598985291986,19.43680157370486,1.9999999999999893,13.419999999999929,204.49503656024734,83.33,1,[3],,12000.0
230,230.0,0.17576021753190818,0.33413403325810737,6.736301638052541,6.71,0.02630163805254071,167.5826354312425,166.207792207798,1128.8871815646405,1115.2542857143246,13.63289585031589,0.0025373395259168513,1.127959799269444,7.59827744347617,0.9350649350649152,6.274285714285581,44.55871363124612,88.24,0.0,2.3287588458267385,15.687222027772004,2.3376623376623034,15.685714285714056,-2.056706614015411,85.27,18.0085271954239,158.52662460172002,1067.8831609795068,158.5974025974085,1064.1885714286109,-16.349717004035483,98.31800000000068,0.024704947766205448,2.6350906233062914,17.75076528219506,2.337662337662303,15.685714285714052,68.70593398376138,85.27,0.5208170359473908,2.964201561120015,19.967755831690656,1.9999999999999893,13.419999999999929,222.73056061872586,83.33,1,[3],,12000.0
231,231.0,0.11647522940205467,0.3186377157999216,6.736016310207834,6.71,0.026016310207833904,167.77964070462448,166.88311688312268,1130.1663963071608,1119.785714285753,10.380682021407665,0.009171182724243377,1.070614927231108,7.211679611780717,0.9350649350649152,6.274285714285581,31.312048190390556,88.24,0.014431236471442909,2.5248351385862953,17.00733067410314,2.3376623376623034,15.685714285714056,43.23691701344217,85.27,18.116810460368654,159.16651183094112,1072.1482197321075,159.27272727273316,1068.7200000000396,-24.535767053959717,98.39600000000068,0.008933230305578068,2.293558797898991,15.449449471068275,2.3376623376623034,15.685714285714056,-10.187917685325147,85.27,0.46586236390445274,2.72412000996699,18.34971681810117,1.9999999999999896,13.41999999999993,167.27172230237704,83.33,1,[3],,12000.0
232,232.0,0.06978520896716732,0.3104568983212091,6.735730108281371,6.71,0.02573010828137079,168.4694381637348,167.5584415584474,1134.7646669647152,1124.317142857182,10.447524107533127,0.023298888903762555,0.961883655352123,6.478988698019036,0.9350649350649152,6.274285714285581,6.1951243863450145,88.24,0.053222298708159116,3.1103948548930958,20.95078027274689,2.3376623376623034,15.685714285714056,178.50121148031303,85.27,18.165206625495436,159.5537827475447,1074.7112183428214,159.9480519480579,1073.2514285714685,-91.07618531855405,98.47400000000069,0.0,2.6914609901038222,18.128954826307105,2.3376623376623034,15.685714285714056,81.72748871399085,85.27,0.3417355146239475,2.151915915841068,14.494724824820564,1.9999999999999896,13.41999999999993,35.092576559289114,83.33,1,[3],,12000.0
233,233.0,0.052555645466103314,0.28634338033105816,6.7354430774677585,6.71,0.025443077467758535,169.50759304315167,168.2337662337721,1141.708744140718,1128.8485714286107,12.860172712107214,0.007387161193998089,1.0799084340965162,7.273661786734427,0.9350649350649151,6.27428571428558,33.45884827629985,88.24,0.04004169506604157,2.783162962910738,18.74583571200179,2.3376623376623047,15.685714285714065,102.91064443238815,85.27,18.279070000200885,160.62623290315736,1081.888848467295,160.62337662338257,1077.782857142897,0.6598006279746187,98.55200000000069,0.01652814619786516,2.3118203040919245,15.571134063545362,2.337662337662302,15.685714285714047,-5.969509754757269,85.27,0.4078255047514545,2.706468438895143,18.229264111141262,1.9999999999999893,13.419999999999929,163.19420938478044,83.33,1,[3],,12000.0
234,234.0,0.07819492219742002,0.28778820394049515,6.735155263092487,6.71,0.025155263092487168,170.1139358172749,168.90909090909685,1145.7437701450965,1133.38000000004,12.363770145056606,0.009922414161775715,1.0646754161417862,7.170754232512535,0.9350649350649151,6.27428571428558,29.94002112875725,88.24,0.0,2.4158433727944137,16.2710802070834,2.3376623376623034,15.685714285714056,18.059819115517485,85.27,18.375943448411682,161.72220559022216,1089.22416413991,161.29870129870733,1082.3142857143262,97.82949133992952,98.63000000000069,0.008389297857064966,2.4266711431368293,16.344006921492678,2.3376623376623034,15.685714285714056,20.56103406461557,85.27,0.42786684900913774,2.4845402949797206,16.733764644098027,1.9999999999999896,13.41999999999993,111.92880814031787,83.33,1,[3],,12000.0
235,235.0,0.0808946781987129,0.35226299827974084,6.734866710604782,6.71,0.024866710604782405,170.21928909559622,169.58441558442152,1146.4042236327427,1137.9114285714684,8.492795061274364,0.0,0.9027006268668171,6.079568401527395,0.9350649350649151,6.27428571428558,-7.476155193760633,88.24,0.0,2.5524951544017767,17.19071464436054,2.337662337662304,15.685714285714058,49.62638066681825,85.27,18.41292653407963,162.16426384582718,1092.1547022249922,161.974025974032,1086.8457142857546,43.94494838469109,98.7080000000007,0.0,2.325222186226502,15.660061496776542,2.337662337662304,15.685714285714058,-2.873674981670206,85.27,0.4128684557859072,2.2746072822739367,15.319176865085952,1.9999999999999893,13.419999999999929,63.43428220528182,83.33,1,[3],,12000.0
236,236.0,0.08241119389697014,0.34133343644183545,6.73457746557043,6.71,0.024577465570430057,171.17902971357447,170.25974025974622,1152.8184360872497,1142.442857142897,10.375578944352583,0.0,1.0541646002648728,7.0993531619458725,0.9350649350649152,6.274285714285581,27.51202266119023,88.24,0.057254498554271935,2.661292360781771,17.922679562215645,2.3376623376623034,15.685714285714056,74.75853534059706,85.27,18.508479337815732,162.56032736282964,1094.7751174534646,162.6493506493567,1091.3771428571836,-20.56437918775191,98.7860000000007,0.02958924287704386,2.8827383008766456,19.414024400220647,2.3376623376623034,15.685714285714056,125.91254750251312,85.27,0.3680138954713172,2.0205070888215335,13.60726150940281,1.9999999999999896,13.41999999999993,4.737137517776603,83.33,1,[3],,12000.0
237,237.0,0.054767738286595674,0.36578946986413113,6.73428757366457,6.71,0.02428757366457024,172.45242396225302,170.9350649350709,1161.3442157373347,1146.9742857143258,14.36993002300892,0.016234714199930035,1.1714376626285448,7.888798094762078,0.9350649350649152,6.274285714285581,54.60210006719842,88.24,0.0,2.290527936605943,15.42507382061695,2.3376623376623034,15.685714285714056,-10.888046644019255,85.27,18.59563666437673,163.6506782138993,1102.0707287176413,163.32467532468138,1095.908571428612,75.30666740934248,98.8640000000007,0.01303081241287918,2.77087395292063,18.659862029344225,2.3376623376623034,15.685714285714056,100.07188312467349,85.27,0.3818282855944944,2.568906196198601,17.29975307497016,1.9999999999999893,13.419999999999929,131.41733132187932,83.33,1,[3],,12000.0
